"","Level","Date","State FIPS","State Postal Code","County FIPS","County Name","Population Staying at Home","Population Not Staying at Home","Number of Trips","Number of Trips <1","Number of Trips 1-3","Number of Trips 3-5","Number of Trips 5-10","Number of Trips 10-25","Number of Trips 25-50","Number of Trips 50-100","Number of Trips 100-250","Number of Trips 250-500","Number of Trips >=500","Row ID"
"107","State",2019-07-16,"18","IN",NA,NA,1256853,5414573,26263527,5553148,6151061,3370337,4421320,4703006,1442674,366048,152556,41477,61900,"18-00000-20190716"
"108","State",2019-07-17,"18","IN",NA,NA,1297106,5374320,28062436,6201525,6754805,3514283,4594876,4910864,1484532,369833,147539,37208,46971,"18-00000-20190717"
"109","State",2019-07-18,"18","IN",NA,NA,1295378,5376048,27531736,5886397,6530242,3523486,4593259,4906786,1461200,378433,152144,42241,57548,"18-00000-20190718"
"110","State",2019-07-19,"18","IN",NA,NA,1304590,5366836,29242006,6392982,6960940,3698024,4816932,5139968,1560298,412567,171212,42250,46833,"18-00000-20190719"
"111","State",2019-07-20,"18","IN",NA,NA,1359017,5312409,29150126,6560974,7149508,3708308,4875897,4777505,1404744,416629,160215,40395,55951,"18-00000-20190720"
"112","State",2019-07-21,"18","IN",NA,NA,1354008,5317418,25780416,5520293,6570911,3373208,4312574,4117072,1202625,389192,182137,44603,67801,"18-00000-20190721"
"113","State",2019-07-22,"18","IN",NA,NA,1311788,5359638,27984776,6084982,6670251,3604101,4737841,4838770,1434755,351957,143387,42381,76351,"18-00000-20190722"
"114","State",2019-07-23,"18","IN",NA,NA,1311313,5360113,28790143,6279881,6972747,3656585,4731380,5080394,1486147,343580,137727,41635,60067,"18-00000-20190723"
"115","State",2019-07-24,"18","IN",NA,NA,1313569,5357857,29903823,6610190,7314926,3671767,4963919,5220940,1565043,343116,130701,38011,45210,"18-00000-20190724"
"116","State",2019-07-25,"18","IN",NA,NA,1315914,5355512,28309757,6105373,6637976,3565640,4897047,4989780,1512648,349471,133896,44056,73870,"18-00000-20190725"
"117","State",2019-07-26,"18","IN",NA,NA,1296544,5374882,29992999,6413334,7080390,3806121,5049605,5346674,1644314,412947,147571,44425,47618,"18-00000-20190726"
"118","State",2019-07-27,"18","IN",NA,NA,1389924,5281502,30057750,6652689,7291189,3914886,5029793,4947445,1571065,407835,141213,49975,51660,"18-00000-20190727"
"119","State",2019-07-28,"18","IN",NA,NA,1441078,5230348,27135526,5692332,6954118,3553391,4615306,4349177,1346302,368398,164500,43358,48644,"18-00000-20190728"
