"","Level","Date","State FIPS","State Postal Code","County FIPS","County Name","Population Staying at Home","Population Not Staying at Home","Number of Trips","Number of Trips <1","Number of Trips 1-3","Number of Trips 3-5","Number of Trips 5-10","Number of Trips 10-25","Number of Trips 25-50","Number of Trips 50-100","Number of Trips 100-250","Number of Trips 250-500","Number of Trips >=500","Row ID"
"143","County",2019-05-18,"10","DE","10003","New Castle County",109373,448252,2163260,524802,544730,242516,389870,326713,84726,24659,11565,5803,7876,"10-10003-20190518"
"144","County",2019-05-18,"10","DE","10005","Sussex County",40676,187909,952735,184978,257926,110115,147467,167589,62816,13222,5534,2098,990,"10-10005-20190518"
"145","County",2019-05-19,"10","DE","10001","Kent County",32059,145945,636816,134544,186942,83442,85384,73280,47389,12793,5777,4820,2445,"10-10001-20190519"
"146","County",2019-05-19,"10","DE","10003","New Castle County",112236,445389,1903240,466157,486773,213508,337783,274729,74420,24261,11663,6205,7741,"10-10003-20190519"
"147","County",2019-05-19,"10","DE","10005","Sussex County",41437,187148,825056,151683,236070,98166,123329,139625,50282,15726,6805,2273,1097,"10-10005-20190519"
"148","County",2019-05-20,"10","DE","10001","Kent County",29884,148120,689928,139312,192878,92021,92520,92003,59732,11415,3834,3636,2577,"10-10001-20190520"
"149","County",2019-05-20,"10","DE","10003","New Castle County",106959,450666,2040903,466168,499944,233987,390254,330455,79047,20544,7402,5170,7932,"10-10003-20190520"
"150","County",2019-05-20,"10","DE","10005","Sussex County",40484,188101,885146,161738,226054,106839,142935,166589,60367,12448,4800,2198,1178,"10-10005-20190520"
"151","County",2019-05-21,"10","DE","10001","Kent County",30430,147574,738307,148478,222251,94217,94367,97450,60133,11956,3072,3659,2724,"10-10001-20190521"
"152","County",2019-05-21,"10","DE","10003","New Castle County",106029,451596,2162096,497209,533507,246140,414675,347320,81955,19875,7340,4883,9192,"10-10003-20190521"
"153","County",2019-05-21,"10","DE","10005","Sussex County",40681,187904,974361,190121,249530,119822,158058,175078,63553,11409,3927,1499,1364,"10-10005-20190521"
"154","County",2019-05-22,"10","DE","10001","Kent County",29712,148292,737467,151770,215637,94769,95430,92780,64446,12635,3731,3894,2375,"10-10001-20190522"
"155","County",2019-05-22,"10","DE","10003","New Castle County",106407,451218,2156161,506000,535735,244451,399118,350802,78970,19363,8241,5573,7908,"10-10003-20190522"
"156","County",2019-05-22,"10","DE","10005","Sussex County",39304,189281,973587,187351,251421,116442,157168,179354,61948,12565,4456,1835,1047,"10-10005-20190522"
"157","County",2019-05-23,"10","DE","10001","Kent County",30345,147659,695381,130191,202847,93583,88665,92648,64262,13249,3917,4929,1090,"10-10001-20190523"
"158","County",2019-05-23,"10","DE","10003","New Castle County",106068,451557,2081424,466240,507196,228388,401383,352624,82386,22581,8920,5372,6334,"10-10003-20190523"
"159","County",2019-05-23,"10","DE","10005","Sussex County",39211,189374,897859,158287,231982,110691,142707,170061,59537,15919,5682,2003,990,"10-10005-20190523"
"160","County",2019-05-24,"10","DE","10001","Kent County",29691,148313,731568,136636,207024,102897,95573,99099,65008,14794,4454,4700,1383,"10-10001-20190524"
"161","County",2019-05-24,"10","DE","10003","New Castle County",103208,454417,2218821,515262,558013,246567,417070,353400,81515,23231,11907,5105,6751,"10-10003-20190524"
"162","County",2019-05-24,"10","DE","10005","Sussex County",39906,188679,969294,186373,259239,122264,146890,170406,62386,13458,5182,1950,1146,"10-10005-20190524"
"163","County",2019-05-25,"10","DE","10001","Kent County",31063,146941,719826,141478,220651,97171,92866,90864,52459,12134,3801,6948,1454,"10-10001-20190525"
"164","County",2019-05-25,"10","DE","10003","New Castle County",109051,448574,2196908,517159,555674,236960,418456,340466,77244,24389,12179,6951,7430,"10-10003-20190525"
"165","County",2019-05-25,"10","DE","10005","Sussex County",42315,186270,967907,201539,281868,117415,143812,153969,50745,11546,3991,1949,1073,"10-10005-20190525"
"166","County",2019-05-26,"10","DE","10001","Kent County",34189,143815,594066,112978,170918,82383,77364,78391,48694,12651,3778,5589,1320,"10-10001-20190526"
"167","County",2019-05-26,"10","DE","10003","New Castle County",115461,442164,1937983,462688,490826,205487,345621,300406,77782,28234,10922,7691,8326,"10-10003-20190526"
"168","County",2019-05-26,"10","DE","10005","Sussex County",47535,181050,904008,204760,263972,112571,140461,125367,40014,9976,4546,1433,908,"10-10005-20190526"
"169","County",2019-05-27,"10","DE","10001","Kent County",36361,141643,639580,133173,193558,93821,85475,74228,38772,11822,4510,3122,1099,"10-10001-20190527"
